marca_tiempo,plataforma,pais_conexion,nombre_cancion,artista,album,uri_cancion,motivo_inicio,motivo_fin,modo_aleatorio,saltada,modo_offline,modo_incognito,duracion_segundos,mes_num,anio,mes_anio,hora,dia_semana
2024-01-07 19:08:47+00:00,android,ES,OA,Anuel AA,OA,spotify:track:6gMj2DzKR2PjrrbNSwcGFR,trackdone,fwdbtn,True,True,False,False,172,1,2024,1-2024,19,Domingo
2024-01-07 19:11:33+00:00,android,ES,Por Dentro,Rels B,Por Dentro,spotify:track:671fHUAB2n0MocazS1bMB8,fwdbtn,trackdone,True,False,False,False,166,1,2024,1-2024,19,Domingo
2024-01-07 19:14:55+00:00,android,ES,7 Lágrimas - Remix,Soge Culebra,7 Lágrimas,spotify:track:3wlX0yg6NRMDPwOvdPmuLn,trackdone,trackdone,True,False,False,False,203,1,2024,1-2024,19,Domingo
2024-01-07 19:15:45+00:00,android,ES,Tokyo,JHAYCO,Timelezz,spotify:track:1gYipuSzUpI6BENbGrgeid,trackdone,endplay,True,True,False,False,48,1,2024,1-2024,19,Domingo
2024-01-07 19:19:13+00:00,android,ES,Si por mi fuera,Beret,Prisma,spotify:track:3W87IIdSOE63W0Qyhy7r2b,clickrow,trackdone,True,False,False,False,209,1,2024,1-2024,19,Domingo
2024-01-07 19:22:14+00:00,android,ES,UNA ÚLTIMA VEZ,Soge Culebra,UNA ÚLTIMA VEZ,spotify:track:7tVRHbib3Qjfb8QVCMFLf9,trackdone,trackdone,True,False,True,False,181,1,2024,1-2024,19,Domingo
2024-01-07 19:25:54+00:00,android,ES,Ojalá,Beret,Prisma,spotify:track:75KrTLbcLWgCcldZGxZR12,trackdone,trackdone,True,False,False,False,219,1,2024,1-2024,19,Domingo
2024-01-07 19:28:58+00:00,android,ES,Que El Sol Nos Perdone,Manu Cort,Que El Sol Nos Perdone,spotify:track:2ZGyTYUNLUrszVYBDiEpoB,trackdone,trackdone,True,False,False,False,183,1,2024,1-2024,19,Domingo
2024-01-07 19:32:03+00:00,android,ES,Entre la Playa Ella y Yo,Big Yamo,Big Yamo o Nada,spotify:track:1tvdNGCcgAhYaYq7ouIYGJ,trackdone,trackdone,True,False,False,False,185,1,2024,1-2024,19,Domingo
2024-01-07 19:35:57+00:00,android,ES,Usted,Juan Magán,Usted,spotify:track:79HTe42PihWUUq4BDjcuCq,trackdone,trackdone,True,False,False,False,234,1,2024,1-2024,19,Domingo
2024-01-07 19:39:55+00:00,android,ES,Tu jardín con enanitos,Melendi,Lágrimas desordenadas,spotify:track:6yCjU5j6YHbux2VQCBTTE1,trackdone,trackdone,True,False,False,False,237,1,2024,1-2024,19,Domingo
2024-01-07 19:42:48+00:00,android,ES,Nieve,ARON,Nieve,spotify:track:1cUoFCp4ZhS2VElJx4Z3CZ,trackdone,trackdone,True,False,False,False,173,1,2024,1-2024,19,Domingo
2024-01-07 19:45:09+00:00,android,ES,Mal Amor,Mabbi,Síntesis,spotify:track:4NL2VaCxoMbsDlGpIzaWR9,trackdone,trackdone,True,False,False,False,140,1,2024,1-2024,19,Domingo
2024-01-07 19:49:04+00:00,android,ES,Me Odias?,Alex Rose,Me Odias?,spotify:track:5I31UVARw4Di9SooJGN9el,trackdone,trackdone,True,False,False,False,235,1,2024,1-2024,19,Domingo
2024-01-07 19:51:31+00:00,android,ES,wiggy,Young Miko,wiggy,spotify:track:4xU4XeklG562EnanWzpY3A,trackdone,trackdone,True,False,False,False,147,1,2024,1-2024,19,Domingo
2024-01-07 19:54:54+00:00,android,ES,CALENTÓN,Mora,PARAÍSO,spotify:track:3l9YiADzNmEvBfZVPEF49F,trackdone,trackdone,True,False,False,False,203,1,2024,1-2024,19,Domingo
2024-01-07 19:57:30+00:00,android,ES,lo que hay x aquí,Rels B,lo que hay x aquí,spotify:track:5IlLm20JXhKbMtsH20NblC,trackdone,trackdone,True,False,False,False,155,1,2024,1-2024,19,Domingo
2024-01-07 19:57:53+00:00,android,ES,BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:3NhstUmrlhaN1M6hP8zMbb,trackdone,endplay,True,True,False,False,20,1,2024,1-2024,19,Domingo
2024-01-07 19:58:00+00:00,android,ES,BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:3NhstUmrlhaN1M6hP8zMbb,clickrow,unexpected-exit-while-paused,True,False,False,False,7,1,2024,1-2024,19,Domingo
2024-01-08 18:45:29+00:00,windows,ES,Thinking out Loud,Ed Sheeran,x,spotify:track:34gCuhDGsG4bRPIf9bb02f,appload,remote,False,False,False,False,98,1,2024,1-2024,18,Lunes
2024-01-08 18:48:37+00:00,android,ES,BABY NUEVA,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:3NhstUmrlhaN1M6hP8zMbb,appload,trackdone,True,False,False,False,218,1,2024,1-2024,18,Lunes
2024-01-08 18:51:34+00:00,android,ES,No Puedo,Paulo Londra,Homerun,spotify:track:6MbSMSXrSlvsyHf4kcaLQi,trackdone,trackdone,True,False,False,False,175,1,2024,1-2024,18,Lunes
2024-01-08 18:52:41+00:00,android,ES,Duele Pero Cura,EZVIT 810,Duele Pero Cura,spotify:track:5mfEWAwIKghcqLsBelYTzI,trackdone,fwdbtn,True,True,False,False,66,1,2024,1-2024,18,Lunes
2024-01-08 19:05:31+00:00,android,ES,Hola Como Vas,Eladio Carrion,Sauce Boyz 2,spotify:track:0MEZYGMSPxNwUO4nAdQRBW,fwdbtn,trackdone,True,False,False,False,199,1,2024,1-2024,19,Lunes
2024-01-08 19:07:49+00:00,android,ES,ESCALOFRÍOS,Mora,MICRODOSIS,spotify:track:5CVMsPYtSJ3l7UxYiI2lt7,trackdone,trackdone,True,False,False,False,139,1,2024,1-2024,19,Lunes
2024-01-08 19:10:07+00:00,android,ES,Toy en el Mic,Bizarrap,en dormir sin Madrid,spotify:track:3DeZc9cOc1DM8YNoJV8lAv,trackdone,trackdone,True,False,False,False,137,1,2024,1-2024,19,Lunes
2024-01-08 19:11:38+00:00,android,ES,Malibú con Piña,Funzo & Baby Loud,Malibú con Piña,spotify:track:4T7SpjqFNSpfdAsN66DkiE,trackdone,unexpected-exit,True,False,False,False,90,1,2024,1-2024,19,Lunes
2024-01-09 11:16:03+00:00,android,ES,QUE CHIMBA DE VIDA,KAROL G,QUE CHIMBA DE VIDA,spotify:track:22AVtdVU43dMFTeWaUCthT,clickrow,endplay,False,True,False,False,29,1,2024,1-2024,11,Martes
2024-01-09 11:18:39+00:00,android,ES,Ocean,KAROL G,OCEAN,spotify:track:6qoIFQfdmaQF9A1gb67tR7,clickrow,endplay,True,True,False,False,156,1,2024,1-2024,11,Martes
2024-01-09 11:21:04+00:00,android,ES,DONDE SE APRENDE A QUERER?,Mora,ESTRELLA,spotify:track:0sfk352FO8bJUjWjIsyzSR,trackdone,trackdone,True,False,False,False,144,1,2024,1-2024,11,Martes
2024-01-09 11:23:54+00:00,android,ES,Si Estuviésemos Juntos,Bad Bunny,X 100PRE,spotify:track:35wvL50xvKpCHEJPxLOLPI,trackdone,trackdone,True,False,False,False,169,1,2024,1-2024,11,Martes
2024-01-09 11:26:47+00:00,android,ES,Te Pintaron Pajaritos,Yandar & Yostin,Te Pintaron Pajaritos,spotify:track:4jY5SnGbpH6FdGCqVbhOD4,trackdone,trackdone,True,False,False,False,173,1,2024,1-2024,11,Martes
2024-01-09 11:30:04+00:00,android,ES,LUNA,Feid,FERXXOCALIPSIS,spotify:track:7bywjHOc0wSjGGbj04XbVi,trackdone,trackdone,True,False,False,False,197,1,2024,1-2024,11,Martes
2024-01-09 11:32:10+00:00,android,ES,Loco,Beéle,Loco,spotify:track:2J9B63FawlTaPdg4eH5X03,trackdone,unexpected-exit-while-paused,True,False,False,False,108,1,2024,1-2024,11,Martes
2024-01-09 17:52:21+00:00,android,ES,Tal Vez,Paulo Londra,Homerun,spotify:track:5jW3rF4URMdK7tO2xjS5EI,fwdbtn,backbtn,True,True,False,False,1,1,2024,1-2024,17,Martes
2024-01-09 17:55:44+00:00,android,ES,Loco,Beéle,Loco,spotify:track:2J9B63FawlTaPdg4eH5X03,backbtn,trackdone,True,False,False,False,204,1,2024,1-2024,17,Martes
2024-01-09 17:55:49+00:00,android,ES,Tal Vez,Paulo Londra,Homerun,spotify:track:5jW3rF4URMdK7tO2xjS5EI,trackdone,fwdbtn,True,True,False,False,3,1,2024,1-2024,17,Martes
2024-01-09 17:59:20+00:00,android,ES,REINA,Mora,ESTRELLA,spotify:track:0QRHOAeU8JRaVVn3UoZBih,fwdbtn,trackdone,True,False,False,False,212,1,2024,1-2024,17,Martes
2024-01-09 18:02:37+00:00,android,ES,Amorfoda,Bad Bunny,Amorfoda,spotify:track:68QcquxCS39cQGTsRrJWIR,trackdone,trackdone,True,False,False,False,154,1,2024,1-2024,18,Martes
2024-01-09 18:04:51+00:00,android,ES,Columbia,Quevedo,Columbia,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,trackdone,unexpected-exit-while-paused,True,False,False,False,133,1,2024,1-2024,18,Martes
2024-01-10 10:02:50+00:00,android,ES,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,playbtn,fwdbtn,True,True,False,False,1,1,2024,1-2024,10,Miércoles
2024-01-10 10:05:42+00:00,android,ES,TU AMIGO,Mora,MICRODOSIS,spotify:track:25EpqnbVRzegM4RxXlHhDW,fwdbtn,trackdone,True,False,False,False,173,1,2024,1-2024,10,Miércoles
2024-01-10 10:08:40+00:00,android,ES,Antes de Perderte,Duki,Antes de Perderte,spotify:track:4RtPruLRZbyirtJGqYHPQm,trackdone,trackdone,True,False,False,False,177,1,2024,1-2024,10,Miércoles
2024-01-10 10:12:25+00:00,android,ES,El día menos pensado,Beret,El día menos pensado,spotify:track:2POEnW8xvLI8o3zcm61tJz,trackdone,trackdone,True,False,False,False,225,1,2024,1-2024,10,Miércoles
2024-01-10 10:16:00+00:00,android,ES,Olvidarte,Poncelam,Olvidarte,spotify:track:0NgMsp1QMm4bVrGKltgwKh,trackdone,trackdone,True,False,False,False,215,1,2024,1-2024,10,Miércoles
2024-01-10 10:19:32+00:00,android,ES,REINA,Mora,ESTRELLA,spotify:track:0QRHOAeU8JRaVVn3UoZBih,trackdone,trackdone,True,False,False,False,212,1,2024,1-2024,10,Miércoles
2024-01-10 10:22:09+00:00,android,ES,Mátame,Beret,Mátame,spotify:track:6VA26TYfNOZmzXxoxoe1Qr,trackdone,trackdone,True,False,False,False,156,1,2024,1-2024,10,Miércoles
2024-01-10 10:25:46+00:00,android,ES,Sin Noticias de Holanda,Melendi,Sin Noticias de Holanda,spotify:track:1kF7BmnBLXW5CYw2LEtJwx,trackdone,trackdone,True,False,False,False,217,1,2024,1-2024,10,Miércoles
2024-01-10 10:26:54+00:00,android,ES,Aunque Ya No Estés Aquí,FMK,Aunque Ya No Estés Aquí,spotify:track:00sAoxFmsbUSU5Cn0RCxlV,trackdone,unexpected-exit-while-paused,True,False,False,False,67,1,2024,1-2024,10,Miércoles
2024-01-10 13:57:32+00:00,android,ES,Aunque Ya No Estés Aquí,FMK,Aunque Ya No Estés Aquí,spotify:track:00sAoxFmsbUSU5Cn0RCxlV,appload,fwdbtn,True,True,False,False,4,1,2024,1-2024,13,Miércoles
2024-01-10 13:57:34+00:00,android,ES,Cómo Le Digo,KHEA,Cómo Le Digo,spotify:track:0K0soSt52EhMS9FohRObdK,fwdbtn,backbtn,True,True,False,False,1,1,2024,1-2024,13,Miércoles
2024-01-10 14:00:59+00:00,android,ES,Aunque Ya No Estés Aquí,FMK,Aunque Ya No Estés Aquí,spotify:track:00sAoxFmsbUSU5Cn0RCxlV,backbtn,trackdone,True,False,False,False,206,1,2024,1-2024,14,Miércoles
2024-01-10 14:04:46+00:00,android,ES,Cómo Le Digo,KHEA,Cómo Le Digo,spotify:track:0K0soSt52EhMS9FohRObdK,trackdone,trackdone,True,False,False,False,226,1,2024,1-2024,14,Miércoles
2024-01-10 14:07:51+00:00,android,ES,Que Se Parezca A Ti,Tiago PZK,Portales,spotify:track:1egG8nOtq5l9ZiqVRT7KM6,trackdone,trackdone,True,False,False,False,185,1,2024,1-2024,14,Miércoles
2024-01-10 14:09:31+00:00,android,ES,Let Her Go,Passenger,All the Little Lights,spotify:track:5kWcIgj5CszKQBB0Lg7sGY,trackdone,fwdbtn,True,True,False,False,99,1,2024,1-2024,14,Miércoles
2024-01-10 14:12:13+00:00,android,ES,PERRO NEGRO,Bad Bunny,nadie sabe lo que va a pasar mañana,spotify:track:7iQXYTyuG13aoeHxGG28Nh,fwdbtn,trackdone,True,False,False,False,163,1,2024,1-2024,14,Miércoles
2024-01-10 14:15:30+00:00,android,ES,BALADAS,Soge Culebra,BALADAS,spotify:track:5y3vqGYe9hABd4P1zoe0XT,trackdone,trackdone,True,False,False,False,196,1,2024,1-2024,14,Miércoles
2024-01-10 14:17:37+00:00,android,ES,COMO HAS ESTAU?,Mora,PARAÍSO,spotify:track:5S7FewmYYyLNdMOfeEcB6P,trackdone,trackdone,True,False,False,False,127,1,2024,1-2024,14,Miércoles
2024-01-10 14:18:22+00:00,android,ES,AIRBNB,Mora,PARAÍSO,spotify:track:0fuyLaeHh0TvQ65m5ojgP2,trackdone,fwdbtn,True,True,False,False,43,1,2024,1-2024,14,Miércoles
2024-01-10 14:21:09+00:00,android,ES,Malibú con Piña,Funzo & Baby Loud,Malibú con Piña,spotify:track:4T7SpjqFNSpfdAsN66DkiE,fwdbtn,trackdone,True,False,False,False,168,1,2024,1-2024,14,Miércoles
2024-01-10 14:24:11+00:00,android,ES,Mil Tequilas,Chema Rivas,Mil Tequilas,spotify:track:3VvyD7SxO6SO3IuCODFAfW,trackdone,unexpected-exit-while-paused,True,False,False,False,181,1,2024,1-2024,14,Miércoles
2024-01-11 00:14:01+00:00,android,ES,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",spotify:track:6VciS3dRMpZhJiDxT8ArFi,clickrow,unexpected-exit-while-paused,False,False,False,False,176,1,2024,1-2024,0,Jueves
2024-01-11 18:37:46+00:00,android,ES,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",spotify:track:6VciS3dRMpZhJiDxT8ArFi,appload,endplay,False,True,False,False,187,1,2024,1-2024,18,Jueves
2024-01-11 18:41:06+00:00,android,ES,NO PIENSO LLAMAR,Soge Culebra,STORM,spotify:track:3tPPP39TSamzLPOJomKALp,trackdone,trackdone,False,False,False,False,198,1,2024,1-2024,18,Jueves
2024-01-11 18:43:31+00:00,android,ES,Antidepresivos,SAIKO,Antidepresivos,spotify:track:5NxgenNnK2EXDfzkO8oKqt,trackdone,trackdone,False,False,False,False,145,1,2024,1-2024,18,Jueves
2024-01-11 18:43:59+00:00,android,ES,Si Estuviésemos Juntos,Bad Bunny,X 100PRE,spotify:track:35wvL50xvKpCHEJPxLOLPI,trackdone,unexpected-exit-while-paused,False,False,False,False,27,1,2024,1-2024,18,Jueves
2024-01-12 09:59:51+00:00,android,ES,I'll Be Waiting,Cian Ducrot,Victory,spotify:track:04zpnoSROKFTCfgkoPcZ5A,clickrow,trackdone,True,False,False,False,173,1,2024,1-2024,9,Viernes
2024-01-12 10:03:55+00:00,android,ES,Distancia (feat. Beret),Soge Culebra,Mar de cristal,spotify:track:0IS07LOv3gA5ZA4gFdchcA,trackdone,trackdone,True,False,False,False,243,1,2024,1-2024,10,Viernes
2024-01-12 10:06:28+00:00,android,ES,Vuelve,Beret,Prisma,spotify:track:0U5ccxswFKAEIXofNHFcQi,trackdone,trackdone,True,False,False,False,153,1,2024,1-2024,10,Viernes
2024-01-12 10:09:39+00:00,android,ES,Madura,Cosculluela,Madura,spotify:track:5n2XTRsYFlZwNBp06KAjDX,trackdone,trackdone,True,False,False,False,191,1,2024,1-2024,10,Viernes
2024-01-12 10:12:40+00:00,android,ES,506,Morat,SI AYER FUERA HOY,spotify:track:4Q1oBLFPK9R4eUHkNlihlF,trackdone,trackdone,True,False,False,False,181,1,2024,1-2024,10,Viernes
2024-01-12 10:17:07+00:00,android,ES,6AM,Pole.,6AM,spotify:track:6TWuGp3U7eU2EZMIOpwPXJ,trackdone,trackdone,True,False,False,False,267,1,2024,1-2024,10,Viernes
2024-01-12 10:18:06+00:00,android,ES,Cuando Nadie Ve,Morat,Balas Perdidas,spotify:track:71iAechwVKGu26pahzFL0k,trackdone,unexpected-exit-while-paused,True,False,False,False,58,1,2024,1-2024,10,Viernes
2024-01-12 12:18:11+00:00,android,ES,Demons,Imagine Dragons,Night Visions,spotify:track:5qaEfEh1AtSdrdrByCP7qR,appload,fwdbtn,True,True,False,False,9,1,2024,1-2024,12,Viernes
2024-01-12 12:18:13+00:00,android,ES,If I Could Fly,One Direction,Made In The A.M.,spotify:track:5CRVwXGikmqzoRO6q7FeAg,fwdbtn,fwdbtn,True,True,False,False,2,1,2024,1-2024,12,Viernes
2024-01-12 12:19:44+00:00,android,ES,Siempre,3AM,Siempre,spotify:track:2BOfgAlexUSef23fFwkd1k,fwdbtn,trackdone,True,False,False,False,93,1,2024,1-2024,12,Viernes
2024-01-12 12:20:11+00:00,android,ES,Another Love,Tom Odell,Long Way Down (Deluxe),spotify:track:3JvKfv6T31zO0ini8iNItO,trackdone,fwdbtn,True,True,False,False,26,1,2024,1-2024,12,Viernes
2024-01-12 12:23:16+00:00,android,ES,SIN SEÑAL,Quevedo,SIN SEÑAL,spotify:track:1Y62KpDaP5MEL43ZcI6IaG,fwdbtn,trackdone,True,False,False,False,185,1,2024,1-2024,12,Viernes
2024-01-12 12:26:06+00:00,android,ES,Por Deporte,Paulo Londra,Back To The Game,spotify:track:7EyGZtJuOckQfMDJL1PPrH,trackdone,trackdone,True,False,False,False,170,1,2024,1-2024,12,Viernes
2024-01-12 12:29:00+00:00,android,ES,Neverita,Bad Bunny,Un Verano Sin Ti,spotify:track:31i56LZnwE6uSu3exoHjtB,trackdone,trackdone,True,False,False,False,173,1,2024,1-2024,12,Viernes
2024-01-12 12:32:34+00:00,android,ES,My Love,De La Ghetto,GZ,spotify:track:1TWkuY4nCVcqNgWQKHxFHA,trackdone,trackdone,True,False,False,False,214,1,2024,1-2024,12,Viernes
2024-01-12 12:35:54+00:00,android,ES,¿ DÓNDE TE ESPERO ?,Funzo & Baby Loud,Joven Para Siempre,spotify:track:2JGWUUMpPeHKkOSy3uW7a8,trackdone,trackdone,True,False,False,False,199,1,2024,1-2024,12,Viernes
2024-01-12 12:38:16+00:00,android,ES,Caile,Luar La L,L3tra,spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,trackdone,trackdone,True,False,False,False,141,1,2024,1-2024,12,Viernes
2024-01-12 12:41:00+00:00,android,ES,Y Si Dices Que No,Lula Miranda,Y Si Dices Que No,spotify:track:7Kb74tjTe9bFo1KYTXWJXY,trackdone,trackdone,True,False,False,False,163,1,2024,1-2024,12,Viernes
2024-01-12 12:45:03+00:00,android,ES,LA CANCIÓN,J Balvin,OASIS,spotify:track:0fea68AdmYNygeTGI4RC18,trackdone,trackdone,True,False,False,False,243,1,2024,1-2024,12,Viernes
2024-01-12 12:46:36+00:00,android,ES,Pegao,Facundo Majdalani,Pegao,spotify:track:6FEm8wc0LnROH9CD9BReav,trackdone,unexpected-exit-while-paused,True,False,False,False,93,1,2024,1-2024,12,Viernes
2024-01-12 17:54:24+00:00,android,ES,Pegao,Facundo Majdalani,Pegao,spotify:track:6FEm8wc0LnROH9CD9BReav,appload,endplay,True,True,False,False,4,1,2024,1-2024,17,Viernes
2024-01-12 21:46:34+00:00,android,ES,Pegao,Facundo Majdalani,Pegao,spotify:track:6FEm8wc0LnROH9CD9BReav,clickrow,trackdone,True,False,False,False,65,1,2024,1-2024,21,Viernes
2024-01-12 21:49:38+00:00,android,ES,Si No Estás,iñigo quintero,Si No Estás,spotify:track:2HafqoJbgXdtjwCOvNEF14,trackdone,trackdone,True,False,False,False,184,1,2024,1-2024,21,Viernes
2024-01-12 21:52:42+00:00,android,ES,CASUALIDAD,Mora,PARAÍSO,spotify:track:3yIyUQXF050PehHtbkgaDu,trackdone,trackdone,True,False,False,False,184,1,2024,1-2024,21,Viernes
2024-01-12 21:56:34+00:00,android,ES,Lo siento,Beret,Prisma,spotify:track:5o2M4yHxo9kyNLdgihFeV1,trackdone,trackdone,True,False,False,False,231,1,2024,1-2024,21,Viernes
2024-01-12 21:57:40+00:00,android,ES,Un Verano En Mallorca,Rels B,LA ISLA LP,spotify:track:15tpxASJbTcAAfezvJfvuj,trackdone,unexpected-exit-while-paused,True,False,False,False,64,1,2024,1-2024,21,Viernes
2024-01-13 17:08:00+00:00,android,ES,Un Verano En Mallorca,Rels B,LA ISLA LP,spotify:track:15tpxASJbTcAAfezvJfvuj,clickrow,endplay,True,True,False,False,13,1,2024,1-2024,17,Sábado
2024-01-13 17:11:39+00:00,android,ES,Como Estrellas,LA YOUNG,Como Estrellas,spotify:track:4XlO5sSZiR5SGv5fGuptHV,clickrow,trackdone,True,False,False,False,219,1,2024,1-2024,17,Sábado
2024-01-13 17:13:50+00:00,android,ES,lady madrizZz,céro,lady madrizZz,spotify:track:3CqTTiYyJRJNmuxZcww8BP,trackdone,endplay,True,True,False,False,131,1,2024,1-2024,17,Sábado
2024-01-13 17:15:09+00:00,android,ES,lady madrizZz,céro,lady madrizZz,spotify:track:3CqTTiYyJRJNmuxZcww8BP,fwdbtn,fwdbtn,True,True,False,False,3,1,2024,1-2024,17,Sábado
2024-01-13 17:18:26+00:00,android,ES,NO PIENSO LLAMAR,Soge Culebra,STORM,spotify:track:3tPPP39TSamzLPOJomKALp,fwdbtn,trackdone,True,False,False,False,198,1,2024,1-2024,17,Sábado
2024-01-13 17:21:35+00:00,android,ES,"Young Miko: Bzrp Music Sessions, Vol. 58",Bizarrap,"Young Miko: Bzrp Music Sessions, Vol. 58",spotify:track:6VciS3dRMpZhJiDxT8ArFi,trackdone,trackdone,True,False,False,False,187,1,2024,1-2024,17,Sábado
2024-01-13 17:24:57+00:00,android,ES,Qué Bonito Fue,Funzo & Baby Loud,Qué Bonito Fue,spotify:track:4WdTi2TDx1oQkSqfXjY3LX,trackdone,trackdone,True,False,False,False,201,1,2024,1-2024,17,Sábado
2024-01-13 17:28:17+00:00,android,ES,Antes de Morirme (feat. ROSALÍA),C. Tangana,Antes de Morirme (feat. ROSALÍA),spotify:track:4Dl8bEzhAEGbcwkQawS1XG,trackdone,trackdone,True,False,False,False,200,1,2024,1-2024,17,Sábado
2024-01-13 17:30:22+00:00,android,ES,Entre la Playa Ella y Yo,Big Yamo,Big Yamo o Nada,spotify:track:1tvdNGCcgAhYaYq7ouIYGJ,trackdone,fwdbtn,True,True,False,False,124,1,2024,1-2024,17,Sábado
2024-01-13 17:33:34+00:00,android,ES,Buenas,Quevedo,Buenas,spotify:track:4sDpxaulErbJ9NBaJDC7cJ,fwdbtn,trackdone,True,False,False,False,193,1,2024,1-2024,17,Sábado
2024-01-13 17:36:24+00:00,android,ES,Si Estuviésemos Juntos,Bad Bunny,X 100PRE,spotify:track:35wvL50xvKpCHEJPxLOLPI,trackdone,trackdone,True,False,False,False,169,1,2024,1-2024,17,Sábado
2024-01-13 17:40:21+00:00,android,ES,Tu jardín con enanitos,Melendi,Lágrimas desordenadas,spotify:track:6yCjU5j6YHbux2VQCBTTE1,trackdone,trackdone,True,False,False,False,237,1,2024,1-2024,17,Sábado
2024-01-13 17:43:10+00:00,android,ES,Malibú con Piña,Funzo & Baby Loud,Malibú con Piña,spotify:track:4T7SpjqFNSpfdAsN66DkiE,trackdone,trackdone,True,False,False,False,168,1,2024,1-2024,17,Sábado
2024-01-13 17:45:53+00:00,android,ES,Nunca Estoy,C. Tangana,El Madrileño,spotify:track:6N4ioa3XSbvjmwdVEERl8F,trackdone,trackdone,True,False,False,False,162,1,2024,1-2024,17,Sábado
2024-01-13 17:49:17+00:00,android,ES,Amor Con Hielo,Morat,Sobre El Amor Y Sus Efectos Secundarios... Y Unas Cuantas Cosas Más - Edición Especial,spotify:track:51GQNwKpTQyhvn2srlJL4D,trackdone,trackdone,True,False,False,False,204,1,2024,1-2024,17,Sábado
2024-01-13 17:52:40+00:00,android,ES,Tokyo,JHAYCO,Timelezz,spotify:track:1gYipuSzUpI6BENbGrgeid,trackdone,trackdone,True,False,False,False,202,1,2024,1-2024,17,Sábado
2024-01-13 17:55:24+00:00,android,ES,Respuesta Cero,Quevedo,Respuesta Cero,spotify:track:07piZvs54drv7466oPLTt0,trackdone,unexpected-exit-while-paused,True,False,False,False,163,1,2024,1-2024,17,Sábado
2024-01-13 18:51:54+00:00,android,ES,Respuesta Cero,Quevedo,Respuesta Cero,spotify:track:07piZvs54drv7466oPLTt0,appload,trackdone,True,False,False,False,41,1,2024,1-2024,18,Sábado
2024-01-13 18:54:34+00:00,android,ES,Soliá,Bad Bunny,YHLQMDLG,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,trackdone,trackdone,True,False,False,False,159,1,2024,1-2024,18,Sábado
2024-01-13 18:57:00+00:00,android,ES,Antidepresivos,SAIKO,Antidepresivos,spotify:track:5NxgenNnK2EXDfzkO8oKqt,trackdone,trackdone,True,False,False,False,145,1,2024,1-2024,18,Sábado
2024-01-13 19:00:28+00:00,android,ES,Si por mi fuera,Beret,Prisma,spotify:track:3W87IIdSOE63W0Qyhy7r2b,trackdone,trackdone,True,False,False,False,209,1,2024,1-2024,19,Sábado
2024-01-13 19:03:56+00:00,android,ES,Aunque Ya No Estés Aquí,FMK,Aunque Ya No Estés Aquí,spotify:track:00sAoxFmsbUSU5Cn0RCxlV,trackdone,trackdone,True,False,False,False,206,1,2024,1-2024,19,Sábado
2024-01-13 19:06:04+00:00,android,ES,S.A.D,KHEA,S.A.D,spotify:track:0ZGNuav3HfUf1iOLoF3CaO,trackdone,trackdone,True,False,False,False,128,1,2024,1-2024,19,Sábado
2024-01-13 19:06:45+00:00,android,ES,El Fin del Mundo,La La Love You,La la Love You Bonus,spotify:track:70JnnNNAxPjvZGPwjJfX47,trackdone,unexpected-exit-while-paused,True,False,False,False,40,1,2024,1-2024,19,Sábado
2024-01-13 22:07:02+00:00,android,ES,Miénteme,TINI,Miénteme,spotify:track:0cOa970mzTWAxKtltpkpLc,playbtn,fwdbtn,True,True,False,False,6,1,2024,1-2024,22,Sábado
2024-01-13 22:11:06+00:00,android,ES,Efecto,Bad Bunny,Un Verano Sin Ti,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,fwdbtn,trackdone,True,False,False,False,213,1,2024,1-2024,22,Sábado
2024-01-13 22:14:42+00:00,android,ES,Quédate conmigo,Pole.,Quédate conmigo,spotify:track:5tzOL69W6lCp4gAomIXMnJ,trackdone,trackdone,True,False,False,False,216,1,2024,1-2024,22,Sábado
2024-01-13 22:17:30+00:00,android,ES,qué le pasa conmigo?,Nicki Nicole,qué le pasa conmigo?,spotify:track:4TrYGTVgWOe2s3ZPn5qFTa,trackdone,trackdone,True,False,False,False,167,1,2024,1-2024,22,Sábado
2024-01-13 22:19:08+00:00,android,ES,LA CANCIÓN,J Balvin,OASIS,spotify:track:0fea68AdmYNygeTGI4RC18,trackdone,unexpected-exit-while-paused,True,False,False,False,96,1,2024,1-2024,22,Sábado
2024-01-14 10:12:03+00:00,android,ES,ESCUCHA LA CALLE,ManuPress,ESCUCHA LA CALLE,spotify:track:0fs1ySXpyRqZWvrDn3HGjR,clickrow,unexpected-exit-while-paused,True,False,False,False,61,1,2024,1-2024,10,Domingo
